entity_id,age,country,account_plan,tenure_days,email_verified
user_02427,46,DE,pro,1877,True
user_02428,60,BR,free,1354,True
user_02429,62,JP,free,2037,True
user_02430,41,BR,free,1174,True
user_02431,36,FR,free,2846,True
user_02432,70,JP,basic,1600,True
user_02433,66,US,pro,3082,True
user_02434,25,UK,enterprise,400,True
user_02435,69,FR,free,3596,True
user_02436,64,AU,basic,3093,True
user_02437,55,UK,free,3392,True
user_02438,35,BR,free,98,False
user_02439,71,BR,basic,1523,True
user_02440,68,UK,free,2957,True
user_02441,47,FR,pro,2325,True
user_02442,45,CA,pro,2863,True
user_02443,51,CA,free,1466,True
user_02444,35,UK,basic,1384,False
user_02445,41,FR,pro,393,True
user_02446,59,DE,pro,3343,True
user_02447,19,US,pro,3269,True
user_02448,71,US,basic,2812,True
user_02449,45,CA,basic,2762,True
user_02450,43,BR,free,1985,True
user_02451,59,US,free,2203,False
user_02452,72,US,basic,1684,True
user_02453,57,UK,basic,2173,True
user_02454,45,FR,pro,2672,True
user_02455,22,FR,free,544,True
user_02456,25,FR,free,2790,True
user_02457,58,UK,free,1031,True
user_02458,51,JP,free,2305,True
user_02459,32,CA,free,1791,True
user_02460,67,FR,free,244,True
user_02461,52,JP,pro,2259,False
user_02462,27,JP,free,1776,False
user_02463,45,UK,free,2098,False
user_02464,68,JP,pro,682,False
user_02465,55,DE,pro,2935,False
user_02466,73,AU,free,1358,True
user_02467,56,UK,pro,2307,True
user_02468,74,US,basic,358,True
user_02469,35,US,basic,971,True
user_02470,39,DE,free,2338,True
user_02471,20,FR,free,3322,True
user_02472,60,DE,basic,132,True
user_02473,45,CA,free,470,True
user_02474,48,FR,free,454,True
user_02475,35,FR,free,2052,False
user_02476,70,FR,basic,1892,True
user_02477,40,CA,pro,2201,True
user_02478,30,CA,pro,1823,False
user_02479,36,UK,pro,1520,False
user_02480,54,DE,enterprise,8,True
user_02481,44,CA,basic,2908,True
user_02482,60,JP,basic,3445,True
user_02483,45,DE,pro,1090,False
user_02484,67,CA,free,3264,True
user_02485,55,UK,free,1982,True
user_02486,38,DE,basic,2528,True
user_02487,41,US,basic,2915,True
user_02488,44,JP,basic,3203,True
user_02489,32,FR,pro,1560,True
user_02490,53,CA,free,1992,True
user_02491,64,AU,basic,2622,True
user_02492,39,DE,basic,3126,True
user_02493,52,US,pro,1197,True
user_02494,22,US,free,514,True
user_02495,41,DE,free,448,True
user_02496,51,US,free,37,True
user_02497,20,UK,basic,1718,True
user_02498,57,FR,free,2490,True
user_02499,47,AU,free,1379,False
user_02500,22,BR,pro,1856,True
user_02501,72,UK,pro,2617,True
user_02502,70,BR,basic,1671,False
user_02503,55,JP,free,1498,True
user_02504,63,FR,free,3643,True
user_02505,65,UK,free,2024,True
user_02506,65,BR,enterprise,2618,True
user_02507,38,US,free,3575,True
user_02508,18,BR,basic,3133,True
user_02509,39,BR,free,2935,True
user_02510,34,UK,basic,594,True
user_02511,19,DE,basic,1188,True
user_02512,18,CA,pro,3585,True
user_02513,59,UK,basic,1854,True
user_02514,63,DE,enterprise,1776,True
user_02515,40,UK,free,2942,True
user_02516,50,CA,pro,1706,False
user_02517,47,UK,free,103,True
user_02518,39,UK,free,2019,True
user_02519,68,US,enterprise,2354,True
user_02520,63,FR,free,2095,True
user_02521,60,AU,free,977,True
user_02522,59,DE,free,1359,True
user_02523,71,US,enterprise,1574,False
user_02524,28,US,free,3079,True
user_02525,54,BR,free,719,True
user_02526,67,UK,enterprise,3104,True
user_02527,36,DE,free,3469,False
user_02528,46,BR,free,1388,True
user_02529,47,JP,free,3249,True
user_02530,26,US,basic,3348,True
user_02531,36,US,free,3048,True
user_02532,42,US,free,3441,True
user_02533,64,UK,free,1096,True
user_02534,33,CA,pro,3424,True
user_02535,28,US,free,125,True
user_02536,32,BR,free,1572,True
user_02537,58,BR,basic,2992,True
user_02538,36,US,free,3100,True
user_02539,21,AU,basic,238,True
user_02540,28,JP,basic,475,True
user_02541,32,UK,free,916,True
user_02542,20,US,basic,2421,True
user_02543,63,FR,basic,2115,True
user_02544,64,DE,free,3274,True
user_02545,38,FR,free,3080,False
user_02546,22,BR,pro,834,True
user_02547,38,UK,free,1839,True
user_02548,55,BR,enterprise,1651,True
user_02549,56,FR,free,961,True
user_02550,32,US,pro,3304,True
user_02551,19,DE,free,1892,True
user_02552,58,BR,free,2500,True
user_02553,73,US,free,339,True
user_02554,21,DE,enterprise,652,True
user_02555,29,CA,free,2176,True
user_02556,52,AU,basic,2420,False
user_02557,39,BR,free,2593,True
user_02558,67,US,free,3119,True
user_02559,28,DE,free,702,False
user_02560,73,US,free,1153,False
user_02561,66,UK,basic,1131,True
user_02562,58,FR,free,2244,True
user_02563,50,US,pro,3547,True
user_02564,31,DE,basic,2205,True
user_02565,64,CA,free,750,True
user_02566,43,FR,free,1639,False
user_02567,30,DE,free,454,True
user_02568,18,FR,enterprise,104,True
user_02569,42,BR,enterprise,2328,False
user_02570,39,DE,pro,2586,True
user_02571,62,UK,free,3013,True
user_02572,64,BR,free,397,True
user_02573,32,FR,basic,3425,True
user_02574,47,JP,enterprise,3019,False
user_02575,50,DE,free,902,True
user_02576,65,JP,free,1780,True
user_02577,59,US,basic,254,True
user_02578,68,UK,basic,1427,True
user_02579,62,UK,pro,198,False
user_02580,66,US,basic,1338,False
user_02581,54,AU,enterprise,2805,True
user_02582,47,BR,enterprise,2781,True
user_02583,18,BR,basic,3132,True
user_02584,41,CA,basic,2677,False
user_02585,42,UK,free,1112,True
user_02586,57,AU,basic,3385,True
user_02587,39,FR,free,1290,True
user_02588,46,AU,enterprise,2345,True
user_02589,72,AU,free,1730,True
user_02590,35,UK,basic,2171,True
user_02591,48,AU,free,878,True
user_02592,24,CA,basic,3341,True
user_02593,58,JP,free,2575,True
user_02594,30,CA,free,344,True
user_02595,66,CA,pro,34,True
user_02596,38,US,basic,2817,True
user_02597,37,UK,pro,1233,True
user_02598,37,BR,free,2656,False
user_02599,71,AU,basic,3046,True
user_02600,55,UK,basic,1177,True
user_02601,74,FR,basic,43,True
user_02602,72,FR,pro,1073,True
user_02603,29,US,free,2284,True
user_02604,36,FR,free,807,True
user_02605,68,JP,enterprise,2451,False
user_02606,68,UK,free,2844,True
user_02607,32,US,basic,970,True
user_02608,30,FR,enterprise,997,True
user_02609,46,BR,pro,2666,True
user_02610,56,CA,pro,1784,True
user_02611,27,DE,basic,2244,True
user_02612,34,FR,enterprise,1355,True
user_02613,61,JP,free,2160,True
user_02614,30,UK,free,1267,True
user_02615,28,JP,free,641,True
user_02616,20,UK,free,1500,False
user_02617,41,FR,free,2009,False
user_02618,63,DE,free,1448,True
user_02619,74,DE,pro,1194,True
user_02620,69,UK,free,2831,False
user_02621,27,JP,pro,274,True
user_02622,46,JP,basic,2426,True
user_02623,54,BR,basic,3215,True
user_02624,52,CA,pro,353,True
user_02625,61,JP,basic,339,False
user_02626,53,US,basic,469,True
user_02627,44,JP,pro,360,True
user_02628,32,US,enterprise,2314,True
user_02629,28,BR,free,1536,True
user_02630,62,CA,free,1104,True
user_02631,60,UK,pro,1347,True
user_02632,61,CA,basic,896,True
user_02633,56,DE,basic,490,True
user_02634,42,AU,free,3349,True
user_02635,58,JP,basic,2637,False
user_02636,39,UK,free,2628,True
user_02637,64,US,free,3089,True
user_02638,34,JP,free,1118,False
user_02639,67,FR,free,2644,True
user_02640,41,DE,free,391,True
user_02641,54,UK,pro,3270,False
user_02642,25,JP,basic,2235,False
user_02643,31,DE,free,2476,False
user_02644,26,BR,basic,2884,True
user_02645,52,FR,enterprise,539,False
user_02646,29,UK,basic,818,True
user_02647,36,BR,enterprise,3485,False
user_02648,34,DE,basic,1392,True
user_02649,67,DE,enterprise,213,True
user_02650,45,BR,free,3624,True
user_02651,49,US,pro,3596,True
user_02652,32,CA,free,1300,True
user_02653,56,UK,free,3431,True
user_02654,62,CA,pro,518,True
user_02655,39,CA,pro,2525,True
user_02656,53,JP,free,2645,True
user_02657,56,US,free,1060,True
user_02658,20,FR,free,2798,True
user_02659,35,BR,free,1530,True
user_02660,19,JP,basic,880,True
user_02661,62,US,basic,2748,True
user_02662,57,UK,free,1734,False
user_02663,47,DE,enterprise,3489,True
user_02664,57,BR,free,1225,True
user_02665,42,UK,basic,3236,False
user_02666,34,FR,free,3470,True
user_02667,37,US,enterprise,2806,False
user_02668,69,DE,free,3190,True
user_02669,45,FR,basic,1863,False
user_02670,52,FR,free,104,True
user_02671,65,UK,basic,673,True
user_02672,56,US,pro,416,True
user_02673,31,JP,basic,993,True
user_02674,28,UK,pro,3244,True
user_02675,65,JP,free,2516,True
user_02676,74,CA,basic,1555,True
user_02677,64,FR,free,2808,True
user_02678,35,DE,free,97,True
user_02679,57,DE,pro,2225,True
user_02680,29,DE,pro,1349,True
user_02681,63,DE,enterprise,2289,False
user_02682,35,FR,free,1465,True
user_02683,47,UK,free,141,True
user_02684,44,US,free,764,True
user_02685,55,FR,basic,1497,True
user_02686,52,DE,free,3373,True
user_02687,40,AU,basic,1254,True
user_02688,71,CA,free,2110,True
user_02689,46,JP,free,1583,True
user_02690,58,UK,pro,2281,True
user_02691,43,BR,basic,2592,True
user_02692,21,DE,free,3328,True
user_02693,42,UK,free,1790,True
user_02694,72,BR,free,3466,True
user_02695,53,DE,basic,2210,False
user_02696,26,US,basic,3446,False
user_02697,61,BR,free,1432,True
user_02698,63,CA,basic,2696,True
user_02699,59,UK,pro,1436,True
user_02700,52,DE,pro,829,True
user_02701,25,UK,free,2309,True
user_02702,74,US,basic,2568,True
user_02703,71,BR,basic,1413,True
user_02704,67,CA,basic,706,True
user_02705,42,FR,pro,3317,True
user_02706,23,AU,free,628,True
user_02707,71,UK,basic,3253,True
user_02708,30,CA,basic,2401,True
user_02709,35,DE,pro,134,True
user_02710,38,DE,free,2627,False
user_02711,55,AU,basic,844,True
user_02712,50,AU,basic,672,False
user_02713,58,CA,basic,188,False
user_02714,35,UK,free,293,True
user_02715,57,US,enterprise,1729,True
user_02716,62,UK,free,893,True
user_02717,65,BR,enterprise,1216,True
user_02718,21,CA,free,436,True
user_02719,59,AU,basic,3018,True
user_02720,66,BR,enterprise,2397,True
user_02721,38,US,pro,1880,True
user_02722,42,AU,free,2561,True
user_02723,20,US,basic,3148,True
user_02724,56,JP,free,1058,True
user_02725,52,UK,free,3086,True
user_02726,64,JP,free,2925,True
user_02727,54,JP,basic,1497,True
user_02728,57,CA,free,2974,False
user_02729,54,US,enterprise,1959,False
user_02730,21,JP,basic,2271,True
user_02731,48,UK,free,3321,True
user_02732,44,JP,enterprise,1765,True
user_02733,34,DE,free,1344,True
user_02734,42,FR,basic,3084,False
user_02735,66,AU,free,208,True
user_02736,69,UK,free,517,True
user_02737,66,US,free,2536,True
user_02738,60,DE,free,3624,True
user_02739,30,AU,basic,2463,True
user_02740,40,FR,free,1952,True
user_02741,53,US,pro,1421,True
user_02742,68,US,pro,208,True
user_02743,56,UK,free,2413,True
user_02744,71,BR,free,318,True
user_02745,26,CA,free,1786,True
user_02746,39,FR,free,2248,True
user_02747,66,AU,free,3249,False
user_02748,29,JP,enterprise,140,True
user_02749,36,JP,free,1616,True
user_02750,65,DE,pro,3069,False
user_02751,45,UK,free,1830,True
user_02752,32,FR,enterprise,1318,True
user_02753,23,JP,free,831,True
user_02754,54,UK,basic,721,True
user_02755,50,JP,basic,64,False
user_02756,53,JP,pro,570,True
user_02757,36,BR,free,2942,False
user_02758,72,JP,pro,1713,True
user_02759,36,FR,free,1932,True
user_02760,30,AU,pro,1322,False
user_02761,25,DE,free,1816,True
user_02762,71,JP,free,1898,True
user_02763,53,BR,basic,1746,False
user_02764,51,JP,free,3543,True
user_02765,59,US,free,2121,True
user_02766,72,FR,free,3497,True
user_02767,29,BR,free,2946,False
user_02768,62,UK,pro,2130,True
user_02769,61,FR,free,1960,False
user_02770,19,UK,free,3003,True
user_02771,65,UK,free,3115,True
user_02772,65,DE,basic,1094,True
user_02773,52,BR,free,3255,True
user_02774,43,FR,basic,2494,True
user_02775,48,FR,basic,3166,True
user_02776,27,UK,basic,2527,True
user_02777,18,AU,free,2878,True
user_02778,23,AU,free,2430,True
user_02779,71,AU,free,2652,True
user_02780,50,UK,free,2469,True
user_02781,25,BR,basic,1431,False
user_02782,24,DE,basic,1392,True
user_02783,41,AU,basic,1057,True
user_02784,38,UK,free,3297,True
user_02785,45,FR,free,3188,True
user_02786,62,DE,basic,3242,True
user_02787,39,BR,pro,2630,True
user_02788,24,US,free,2924,True
user_02789,31,AU,free,2679,False
user_02790,28,AU,free,388,True
user_02791,24,US,pro,820,True
user_02792,64,CA,pro,2670,True
user_02793,71,DE,free,2220,True
user_02794,64,UK,basic,175,True
user_02795,34,DE,pro,3483,True
user_02796,36,BR,free,152,True
user_02797,45,BR,free,1675,True
user_02798,63,CA,free,3100,True
user_02799,56,JP,free,133,True
user_02800,23,FR,free,74,True
user_02801,18,BR,pro,3252,True
user_02802,68,UK,pro,1746,True
user_02803,47,JP,basic,49,True
user_02804,45,US,free,1263,True
user_02805,69,DE,enterprise,3353,False
user_02806,58,DE,free,808,True
user_02807,54,JP,enterprise,737,False
user_02808,47,CA,free,2964,True
user_02809,27,AU,free,2983,True
user_02810,34,JP,free,259,True
user_02811,40,UK,free,2798,True
user_02812,58,US,free,842,False
user_02813,68,AU,free,3550,True
user_02814,70,CA,enterprise,2370,False
user_02815,60,FR,free,2070,True
user_02816,39,AU,free,3004,True
user_02817,24,AU,free,169,True
user_02818,28,DE,pro,1238,True
user_02819,58,JP,free,3082,True
user_02820,51,US,free,2509,False
user_02821,41,CA,basic,479,False
user_02822,67,FR,free,2009,True
user_02823,34,US,basic,942,True
user_02824,37,CA,free,1599,True
user_02825,41,CA,free,1451,True
user_02826,46,US,pro,3334,True
user_02827,64,FR,pro,1946,True
user_02828,18,JP,pro,3405,True
user_02829,67,AU,free,620,True
user_02830,48,AU,free,1093,True
user_02831,69,BR,pro,1773,True
user_02832,47,US,basic,3202,True
user_02833,24,UK,free,2927,True
user_02834,46,JP,basic,1773,True
user_02835,53,BR,basic,2046,True
user_02836,52,AU,basic,2518,True
user_02837,69,JP,free,1521,True
user_02838,45,AU,free,2215,True
user_02839,63,US,pro,2974,True
user_02840,47,US,basic,1791,True
user_02841,74,JP,basic,2816,True
user_02842,61,DE,free,1479,True
user_02843,27,FR,basic,2594,True
user_02844,25,AU,free,1642,True
user_02845,63,CA,free,346,True
user_02846,73,AU,free,2144,True
user_02847,24,BR,free,3053,True
user_02848,31,AU,free,2430,True
user_02849,34,UK,free,1550,True
user_02850,45,DE,free,248,True
user_02851,60,CA,free,992,False
user_02852,41,FR,free,2622,True
user_02853,19,DE,free,2059,True
user_02854,23,US,free,2846,False
user_02855,49,UK,free,1567,True
user_02856,37,JP,free,2336,False
user_02857,49,BR,enterprise,2596,True
user_02858,59,CA,basic,467,True
user_02859,52,JP,free,667,True
user_02860,51,FR,free,3445,True
user_02861,48,AU,pro,1263,False
user_02862,25,AU,basic,902,True
user_02863,18,CA,basic,3344,True
user_02864,20,FR,pro,1112,True
user_02865,64,BR,free,3436,True
user_02866,68,DE,free,2938,True
user_02867,58,JP,basic,2338,True
user_02868,18,US,free,898,False
user_02869,52,DE,free,413,True
user_02870,67,AU,pro,3027,True
user_02871,41,UK,basic,3608,False
user_02872,18,US,free,3054,True
user_02873,29,FR,basic,1388,True
user_02874,55,JP,free,660,True
user_02875,19,CA,basic,2237,True
user_02876,28,BR,free,1620,True
user_02877,61,AU,basic,3380,True
user_02878,52,BR,free,2617,True
user_02879,31,BR,basic,2268,True
user_02880,65,BR,pro,2925,True
user_02881,28,FR,pro,1260,True
user_02882,59,DE,basic,130,True
user_02883,33,US,free,364,True
user_02884,37,AU,pro,264,True
user_02885,49,DE,free,3354,True
user_02886,41,DE,free,2009,True
user_02887,72,FR,free,1054,False
user_02888,45,UK,free,3044,True
user_02889,43,CA,free,3434,True
user_02890,71,US,pro,2073,True
user_02891,58,UK,enterprise,1125,True
user_02892,64,UK,pro,286,True
user_02893,34,BR,pro,1287,True
user_02894,54,BR,free,27,True
user_02895,19,UK,basic,537,True
user_02896,67,BR,free,2517,True
user_02897,39,FR,free,116,True
user_02898,45,UK,free,2762,True
user_02899,52,US,free,534,True
user_02900,72,DE,free,2218,True
user_02901,35,FR,basic,123,True
user_02902,69,BR,basic,2839,False
user_02903,37,AU,free,1138,True
user_02904,22,US,free,67,True
user_02905,47,AU,free,3091,True
user_02906,26,UK,free,1161,True
user_02907,30,BR,pro,815,True
user_02908,58,BR,free,1667,True
user_02909,50,UK,free,1786,True
user_02910,40,DE,pro,97,True
user_02911,32,AU,free,225,True
user_02912,29,JP,basic,1750,True
user_02913,24,CA,free,478,True
user_02914,61,AU,pro,2787,True
user_02915,42,DE,basic,1288,True
user_02916,54,CA,basic,98,True
user_02917,29,DE,free,398,True
user_02918,25,UK,pro,918,True
user_02919,59,US,free,1523,False
user_02920,20,JP,enterprise,3184,True
user_02921,29,US,basic,2164,True
user_02922,18,US,free,115,True
user_02923,68,US,free,2989,False
user_02924,67,UK,free,3131,True
user_02925,40,AU,basic,3584,True
user_02926,53,BR,enterprise,3342,True
user_02927,32,JP,basic,1135,True
user_02928,40,JP,basic,820,True
user_02929,53,AU,free,1278,True
user_02930,71,AU,free,109,True
user_02931,57,DE,basic,3347,True
user_02932,57,BR,basic,1756,False
user_02933,45,FR,free,1972,True
user_02934,71,FR,pro,1943,True
user_02935,63,AU,basic,1613,True
user_02936,64,AU,free,482,True
user_02937,39,FR,free,3572,False
user_02938,54,JP,free,569,True
user_02939,46,US,basic,885,True
user_02940,30,CA,free,391,True
user_02941,74,FR,free,1243,True
user_02942,35,CA,basic,1166,True
user_02943,48,BR,enterprise,2829,True
user_02944,67,UK,free,2753,True
user_02945,49,FR,basic,2008,False
user_02946,28,DE,free,428,True
user_02947,23,US,pro,81,True
user_02948,74,JP,free,828,False
user_02949,52,DE,basic,1388,True
user_02950,26,US,enterprise,914,True
user_02951,32,FR,free,3325,False
user_02952,68,JP,pro,2273,True
user_02953,63,BR,free,2176,True
user_02954,28,CA,enterprise,3064,True
user_02955,29,BR,free,839,True
user_02956,51,BR,free,3593,True
user_02957,59,AU,pro,1892,False
user_02958,60,BR,enterprise,847,True
user_02959,18,FR,basic,844,True
user_02960,24,AU,basic,3590,True
user_02961,49,US,free,1512,True
user_02962,37,JP,basic,3347,True
user_02963,20,US,free,1891,True
user_02964,40,CA,free,1468,True
user_02965,67,FR,basic,2801,True
user_02966,29,US,basic,1983,True
user_02967,74,AU,basic,304,True
user_02968,61,AU,free,905,True
user_02969,40,UK,free,3364,True
user_02970,68,JP,pro,4,True
user_02971,33,CA,free,2750,True
user_02972,64,DE,free,367,True
user_02973,40,FR,free,2932,True
user_02974,50,DE,free,182,False
user_02975,62,JP,pro,954,True
user_02976,62,UK,enterprise,1722,False
user_02977,67,FR,pro,3549,True
user_02978,20,DE,free,3566,False
user_02979,33,DE,free,2210,False
user_02980,72,JP,pro,415,True
user_02981,62,BR,pro,558,True
user_02982,57,CA,free,609,True
user_02983,51,CA,free,1951,True
user_02984,18,UK,basic,2353,True
user_02985,34,JP,free,2601,True
user_02986,72,AU,pro,326,True
user_02987,56,BR,free,1972,True
user_02988,22,BR,free,773,True
user_02989,55,CA,free,1328,True
user_02990,25,UK,free,2490,False
user_02991,38,AU,pro,818,True
user_02992,45,UK,pro,1063,False
user_02993,22,AU,free,902,True
user_02994,60,FR,pro,3180,True
user_02995,73,FR,basic,1187,True
user_02996,71,JP,free,1486,True
user_02997,48,CA,free,1885,True
user_02998,69,DE,free,2426,False
user_02999,40,UK,free,1638,True
user_03000,22,DE,free,1223,True
user_03001,37,BR,enterprise,647,True
user_03002,48,UK,basic,1751,True
user_03003,71,CA,free,1766,True
user_03004,50,CA,pro,2029,True
user_03005,56,BR,free,3292,True
user_03006,60,JP,free,2640,False
user_03007,45,FR,basic,3078,False
user_03008,46,US,pro,1926,True
user_03009,36,UK,free,3182,True
user_03010,19,FR,free,3282,True
user_03011,73,CA,basic,2915,True
user_03012,57,DE,enterprise,1216,True
user_03013,62,AU,free,215,True
user_03014,45,CA,free,2646,True
user_03015,35,US,free,1485,True
user_03016,30,US,free,1327,True
user_03017,56,JP,free,1022,True
user_03018,23,CA,pro,1006,True
user_03019,36,US,basic,3436,True
user_03020,45,US,basic,2351,True
user_03021,65,US,free,1579,True
user_03022,33,CA,free,2650,True
user_03023,37,UK,enterprise,3002,True
user_03024,23,BR,free,395,True
user_03025,64,FR,free,1792,True
user_03026,51,AU,free,2961,True
user_03027,54,UK,basic,2468,True
user_03028,28,US,free,3067,False
user_03029,49,DE,free,813,False
user_03030,55,UK,free,2574,True
user_03031,35,JP,free,2928,True
user_03032,54,AU,free,577,True
user_03033,33,JP,free,1178,True
user_03034,66,AU,basic,2091,True
user_03035,37,BR,free,1344,True
user_03036,37,FR,free,870,True
user_03037,38,AU,basic,1539,True
user_03038,68,BR,free,2415,True
user_03039,71,US,free,1869,True
user_03040,62,DE,free,1030,True
user_03041,30,FR,pro,997,True
user_03042,56,DE,free,351,False
user_03043,33,FR,basic,357,True
user_03044,68,JP,basic,2356,False
user_03045,23,DE,basic,2925,False
user_03046,61,DE,free,3067,False
user_03047,35,US,free,2160,True
user_03048,41,DE,pro,1233,True
user_03049,33,DE,free,3237,False
user_03050,61,CA,free,315,True
user_03051,64,JP,free,1127,True
user_03052,33,FR,enterprise,1046,True
user_03053,74,AU,basic,1286,True
user_03054,65,JP,free,2799,True
user_03055,44,FR,pro,3073,False
user_03056,68,BR,basic,1849,True
user_03057,42,CA,free,3527,True
user_03058,61,CA,free,2184,True
user_03059,45,US,basic,2988,True
user_03060,22,FR,basic,931,True
user_03061,19,AU,free,3119,True
user_03062,53,DE,free,3414,False
user_03063,44,FR,pro,3490,False
user_03064,34,BR,basic,3030,True
user_03065,70,JP,free,1540,True
user_03066,68,CA,basic,795,True
user_03067,34,JP,enterprise,2092,True
user_03068,40,AU,basic,587,True
user_03069,63,CA,pro,2993,True
user_03070,38,JP,free,2453,True
user_03071,38,FR,free,3202,True
user_03072,31,JP,basic,1110,True
user_03073,35,FR,enterprise,3310,True
user_03074,59,DE,free,3360,True
user_03075,60,FR,pro,710,True
user_03076,60,AU,free,1948,True
user_03077,46,US,pro,172,True
user_03078,50,DE,free,1854,True
user_03079,68,FR,basic,2496,False
user_03080,34,UK,free,1972,True
user_03081,54,FR,free,1977,True
user_03082,34,AU,basic,2604,True
user_03083,36,UK,enterprise,243,True
user_03084,73,DE,basic,2525,True
user_03085,42,AU,pro,799,True
user_03086,40,FR,enterprise,1243,True
user_03087,35,DE,basic,2634,True
user_03088,36,UK,enterprise,598,True
user_03089,70,US,free,1388,True
user_03090,73,FR,free,392,True
user_03091,74,BR,free,2465,True
user_03092,38,UK,basic,842,False
user_03093,72,US,basic,3607,False
user_03094,36,DE,free,3088,False
user_03095,29,DE,free,396,True
user_03096,26,BR,pro,1796,True
user_03097,26,DE,pro,1521,True
user_03098,53,CA,pro,973,False
user_03099,70,JP,enterprise,648,True
user_03100,45,US,free,1348,True
user_03101,62,JP,free,2451,False
user_03102,31,DE,pro,188,True
user_03103,20,JP,pro,2665,False
user_03104,34,UK,basic,1270,True
user_03105,58,UK,pro,3468,True
user_03106,49,FR,pro,217,True
user_03107,66,US,basic,3116,True
user_03108,49,DE,free,2951,True
user_03109,48,UK,free,3439,True
user_03110,38,DE,free,502,True
user_03111,59,UK,pro,1239,True
user_03112,57,US,free,808,True
user_03113,61,UK,free,3187,True
user_03114,51,FR,free,3082,True
user_03115,47,BR,free,1758,True
user_03116,49,AU,free,2735,True
user_03117,60,US,free,1924,True
user_03118,45,DE,free,2741,False
user_03119,50,US,basic,3314,True
user_03120,26,JP,pro,3573,True
user_03121,61,AU,free,785,True
user_03122,67,AU,basic,717,True
user_03123,67,JP,free,2426,True
user_03124,54,CA,free,444,True
user_03125,19,AU,free,3010,False
user_03126,18,FR,free,1872,True
user_03127,51,AU,free,3142,True
user_03128,37,BR,free,2774,False
user_03129,21,AU,basic,2923,True
user_03130,36,AU,free,2560,True
user_03131,47,US,enterprise,1588,True
user_03132,67,JP,basic,2446,True
user_03133,68,BR,free,3269,True
user_03134,46,DE,basic,2221,True
user_03135,20,UK,free,1828,True
user_03136,52,UK,enterprise,3335,True
user_03137,61,UK,basic,2522,False
user_03138,32,FR,basic,1290,True
user_03139,43,JP,free,2742,True
user_03140,25,CA,free,3154,True
user_03141,66,UK,pro,422,True
user_03142,47,US,basic,3057,True
user_03143,30,US,free,3177,True
user_03144,48,CA,free,1488,True
user_03145,46,AU,free,2056,True
user_03146,46,FR,basic,1396,True
user_03147,72,AU,basic,174,True
user_03148,48,BR,basic,1504,True
user_03149,54,UK,free,2917,True
user_03150,42,CA,enterprise,689,True
user_03151,45,FR,free,1437,True
user_03152,29,DE,free,1704,True
user_03153,73,US,free,2550,True
user_03154,56,BR,free,150,True
user_03155,73,UK,basic,2730,True
user_03156,23,AU,basic,2576,True
user_03157,29,UK,basic,60,True
user_03158,23,DE,free,2921,True
user_03159,48,CA,pro,1537,True
user_03160,60,DE,free,1330,True
user_03161,72,CA,free,2551,True
user_03162,21,FR,free,367,True
user_03163,36,BR,free,2376,True
user_03164,22,CA,basic,92,True
user_03165,55,US,free,960,True
user_03166,23,AU,basic,3368,True
user_03167,73,JP,basic,1445,True
user_03168,44,JP,basic,1846,False
user_03169,30,AU,free,2550,False
user_03170,58,BR,free,979,True
user_03171,43,US,basic,1847,True
user_03172,69,US,free,615,False
user_03173,60,CA,free,272,False
user_03174,64,UK,basic,2974,True
user_03175,53,AU,free,2332,True
user_03176,63,CA,free,270,True
user_03177,34,CA,pro,2777,True
user_03178,22,CA,basic,2594,True
user_03179,59,FR,free,3586,True
user_03180,34,FR,free,868,True
user_03181,51,BR,free,2106,True
user_03182,47,CA,enterprise,3391,True
user_03183,20,US,free,2058,False
user_03184,38,CA,enterprise,3111,True
user_03185,70,US,free,3595,True
user_03186,23,US,pro,3208,True
user_03187,54,FR,basic,2312,True
user_03188,51,UK,pro,2429,True
user_03189,71,AU,free,187,True
user_03190,37,US,pro,2560,False
user_03191,54,AU,basic,230,True
user_03192,35,CA,pro,3186,False
user_03193,61,UK,basic,1699,True
user_03194,22,US,pro,266,False
user_03195,38,US,pro,2527,True
user_03196,58,DE,pro,2628,True
user_03197,35,JP,free,3531,True
user_03198,26,JP,enterprise,2242,True
user_03199,22,JP,free,1890,True
user_03200,60,UK,free,1313,True
user_03201,74,AU,free,2262,True
user_03202,47,AU,pro,883,False
user_03203,19,JP,free,3234,False
user_03204,58,JP,basic,1309,True
user_03205,70,AU,pro,1739,True
user_03206,73,FR,basic,2271,False
user_03207,69,UK,free,260,True
user_03208,47,US,free,900,True
user_03209,74,JP,free,1259,True
user_03210,45,US,free,3415,True
user_03211,51,FR,free,2443,True
user_03212,55,CA,free,3027,True
user_03213,58,JP,free,2487,True
user_03214,25,BR,enterprise,2257,True
user_03215,19,US,pro,290,True
user_03216,25,US,basic,2670,True
user_03217,62,DE,basic,2164,True
user_03218,44,UK,free,311,True
user_03219,35,JP,pro,1570,True
user_03220,65,BR,free,1838,True
user_03221,48,UK,pro,3056,True
user_03222,58,JP,enterprise,1261,True
user_03223,51,UK,free,1982,True
user_03224,55,AU,free,1303,True
user_03225,55,FR,pro,1086,True
user_03226,21,US,free,1751,True
user_03227,65,UK,free,2357,True
user_03228,53,AU,basic,1254,True
user_03229,39,JP,free,2466,True
user_03230,62,UK,free,818,True
user_03231,65,FR,basic,1915,True
user_03232,38,US,free,2070,True
user_03233,53,BR,free,1748,True
user_03234,69,CA,basic,2245,True
user_03235,37,FR,basic,2069,True
user_03236,49,BR,free,568,True
